,gameId
1361,KR_5595696170
1362,KR_5595651904
1363,KR_5595603904
1364,KR_5595485472
1365,KR_5595366582
1366,KR_5592833580
1367,KR_5592764183
1368,KR_5592691365
1369,KR_5592533720
1370,KR_5592443219
1371,KR_5591269081
1372,KR_5591306939
1373,KR_5591294902
1374,KR_5591252146
1375,KR_5591221241
1376,KR_5591037918
1377,KR_5590899455
1378,KR_5590529744
1379,KR_5590450464
1380,KR_5590443410
1381,KR_5590259284
1382,KR_5590302289
1383,KR_5590228164
1384,KR_5590173147
1385,KR_5590059892
1386,KR_5590060441
1387,KR_5590011316
1388,KR_5589195836
1389,KR_5589233685
1390,KR_5589241122
1391,KR_5589119408
1392,KR_5589126210
1393,KR_5589016566
1394,KR_5588899303
1395,KR_5588941631
1396,KR_5588793971
1397,KR_5588653052
1398,KR_5588610500
1399,KR_5588484941
1400,KR_5561031820
1401,KR_5558611787
1402,KR_5557198884
1403,KR_5557204434
1404,KR_5556955055
1405,KR_5556906458
1406,KR_5556719209
1407,KR_5556458747
1408,KR_5556452461
1409,KR_5553419794
1410,KR_5553163674
1411,KR_5553114967
1412,KR_5546128290
1413,KR_5546151111
1414,KR_5543293318
1415,KR_5543118771
1416,KR_5542990614
1417,KR_5539791999
1418,KR_5530557897
1419,KR_5530556404
1420,KR_5530603569
1421,KR_5530570844
1422,KR_5530448826
1423,KR_5520056694
1424,KR_5520075003
1425,KR_5520034141
1426,KR_5520031991
1427,KR_5516079800
1428,KR_5515097779
1429,KR_5515026512
1430,KR_5509534708
1431,KR_5506664886
1432,KR_5506318837
1433,KR_5506333517
1434,KR_5506285379
1435,KR_5501773182
1436,KR_5501629932
1437,KR_5501693420
1438,KR_5491510454
1439,KR_5491382599
1440,KR_5491236111
1441,KR_5491186994
1442,KR_5491026615
1443,KR_5491011295
1444,KR_5485158826
1445,KR_5485118003
1446,KR_5480425416
1447,KR_5480490841
1448,KR_5480378489
1449,KR_5480404350
1450,KR_5597693746
1451,KR_5592560461
1452,KR_5592492503
1453,KR_5590507372
1454,KR_5590521766
1455,KR_5590338856
1456,KR_5590332078
1457,KR_5590228164
1458,KR_5590183158
1459,KR_5588941631
1460,KR_5588079679
1461,KR_5587894428
1462,KR_5587960240
1463,KR_5587797304
1464,KR_5587853385
1465,KR_5587230488
1466,KR_5587093416
1467,KR_5586981258
1468,KR_5586875569
1469,KR_5586568952
1470,KR_5586621360
1471,KR_5586241649
1472,KR_5586099001
1473,KR_5586106546
1474,KR_5586161757
1475,KR_5585759398
1476,KR_5585722490
1477,KR_5584698864
1478,KR_5584613291
1479,KR_5584497507
1480,KR_5584572883
1481,KR_5584531530
1482,KR_5584399831
1483,KR_5584465363
1484,KR_5584064621
1485,KR_5583978929
1486,KR_5583953991
1487,KR_5583671794
1488,KR_5583415827
1489,KR_5583326670
1490,KR_5583297577
1491,KR_5583222779
1492,KR_5583087841
1493,KR_5583014812
1494,KR_5582902590
1495,KR_5582887799
1496,KR_5576948898
1497,KR_5576910855
1498,KR_5576774563
1499,KR_5575146059
1500,KR_5600515759
1501,KR_5600438389
1502,KR_5600440678
1503,KR_5600373908
1504,KR_5600350988
1505,KR_5589220828
1506,KR_5589147169
1507,KR_5587998578
1508,KR_5587994759
1509,KR_5587971923
1510,KR_5587808556
1511,KR_5587795612
1512,KR_5587465199
1513,KR_5581799783
1514,KR_5581698531
1515,KR_5581549804
1516,KR_5581422307
1517,KR_5581016980
1518,KR_5580899677
1519,KR_5580843329
1520,KR_5580808066
1521,KR_5580763548
1522,KR_5580687350
1523,KR_5580243144
1524,KR_5580158683
1525,KR_5579514211
1526,KR_5579422448
1527,KR_5579273773
1528,KR_5579221536
1529,KR_5578625452
1530,KR_5578478099
1531,KR_5578521968
1532,KR_5578417809
1533,KR_5578421557
1534,KR_5577952512
1535,KR_5577970036
1536,KR_5577746713
1537,KR_5577743745
1538,KR_5577508733
1539,KR_5577531479
1540,KR_5577367416
1541,KR_5577432102
1542,KR_5577334160
1543,KR_5577167850
1544,KR_5577077312
1545,KR_5576996941
1546,KR_5577000312
1547,KR_5576893630
1548,KR_5576303889
1549,KR_5576248909
1550,KR_5599564120
1551,KR_5599478802
1552,KR_5598999180
1553,KR_5599074469
1554,KR_5598988749
1555,KR_5598925935
1556,KR_5598900625
1557,KR_5598861360
1558,KR_5598782004
1559,KR_5598456537
1560,KR_5598079874
1561,KR_5598104974
1562,KR_5597919181
1563,KR_5597924194
1564,KR_5597910600
1565,KR_5597777026
1566,KR_5596877832
1567,KR_5596810771
1568,KR_5596735831
1569,KR_5596618652
1570,KR_5596544175
1571,KR_5596388591
1572,KR_5596335231
1573,KR_5594742118
1574,KR_5594605481
1575,KR_5593383151
1576,KR_5593234525
1577,KR_5593089202
1578,KR_5593081197
1579,KR_5592955640
1580,KR_5592833580
1581,KR_5592560461
1582,KR_5592503821
1583,KR_5592307955
1584,KR_5592310947
1585,KR_5592063557
1586,KR_5591888060
1587,KR_5591819881
1588,KR_5591306939
1589,KR_5591332529
1590,KR_5591229529
1591,KR_5591217244
1592,KR_5591211169
1593,KR_5591073746
1594,KR_5590946143
1595,KR_5590529744
1596,KR_5590450891
1597,KR_5590338856
1598,KR_5590323584
1599,KR_5590228164
1600,KR_5601199253
1601,KR_5601185452
1602,KR_5601172348
1603,KR_5601019771
1604,KR_5601044122
1605,KR_5600842203
1606,KR_5600810975
1607,KR_5600768350
1608,KR_5600755846
1609,KR_5600713766
1610,KR_5600673026
1611,KR_5600622104
1612,KR_5600399880
1613,KR_5600451668
1614,KR_5600297365
1615,KR_5599467403
1616,KR_5599434099
1617,KR_5599450112
1618,KR_5599144167
1619,KR_5599151635
1620,KR_5599090621
1621,KR_5599007419
1622,KR_5599062052
1623,KR_5598925935
1624,KR_5598847917
1625,KR_5598615972
1626,KR_5598517125
1627,KR_5597470942
1628,KR_5597338808
1629,KR_5597395527
1630,KR_5597277041
1631,KR_5597230349
1632,KR_5597144904
1633,KR_5596879726
1634,KR_5596853633
1635,KR_5596685783
1636,KR_5596585672
1637,KR_5595702525
1638,KR_5595589319
1639,KR_5595517371
1640,KR_5595580584
1641,KR_5595485472
1642,KR_5595378158
1643,KR_5595393221
1644,KR_5594989890
1645,KR_5594764075
1646,KR_5594565390
1647,KR_5594484466
1648,KR_5593189022
1649,KR_5593182572
1650,KR_5598649310
1651,KR_5594822013
1652,KR_5587307001
1653,KR_5587249947
1654,KR_5585884350
1655,KR_5585950813
1656,KR_5585699033
1657,KR_5585683651
1658,KR_5585618648
1659,KR_5583133980
1660,KR_5581856596
1661,KR_5579206270
1662,KR_5577462873
1663,KR_5577444223
1664,KR_5577287863
1665,KR_5576033790
1666,KR_5576030822
1667,KR_5558846884
1668,KR_5558891949
1669,KR_5558786880
1670,KR_5558659787
1671,KR_5558500330
1672,KR_5558354928
1673,KR_5557619136
1674,KR_5557283765
1675,KR_5557280912
1676,KR_5553029656
1677,KR_5552949538
1678,KR_5550416121
1679,KR_5550400077
1680,KR_5550291787
1681,KR_5550272911
1682,KR_5550089007
1683,KR_5548240782
1684,KR_5547087844
1685,KR_5547052371
1686,KR_5546997297
1687,KR_5546940639
1688,KR_5546463742
1689,KR_5546377009
1690,KR_5546372250
1691,KR_5546215154
1692,KR_5543554312
1693,KR_5543551036
1694,KR_5543349335
1695,KR_5538376268
1696,KR_5538350896
1697,KR_5537829373
1698,KR_5537385253
1699,KR_5537319374
1700,KR_5599091238
1701,KR_5599074469
1702,KR_5599031651
1703,KR_5598966200
1704,KR_5597104271
1705,KR_5597063202
1706,KR_5596986778
1707,KR_5596879726
1708,KR_5596815684
1709,KR_5596810771
1710,KR_5596792413
1711,KR_5596311983
1712,KR_5596127230
1713,KR_5596152926
1714,KR_5596074524
1715,KR_5596022924
1716,KR_5592963360
1717,KR_5592833580
1718,KR_5592689062
1719,KR_5592644430
1720,KR_5592609184
1721,KR_5592604737
1722,KR_5592070608
1723,KR_5591854696
1724,KR_5591778284
1725,KR_5591791759
1726,KR_5591686671
1727,KR_5590669993
1728,KR_5590529744
1729,KR_5590453784
1730,KR_5590417601
1731,KR_5590335723
1732,KR_5590199471
1733,KR_5590033873
1734,KR_5589949153
1735,KR_5589942666
1736,KR_5589729507
1737,KR_5589165930
1738,KR_5589182585
1739,KR_5589119408
1740,KR_5589114180
1741,KR_5589061935
1742,KR_5589032991
1743,KR_5588850424
1744,KR_5587561410
1745,KR_5587437218
1746,KR_5587401412
1747,KR_5587183858
1748,KR_5587075036
1749,KR_5587015703
1750,KR_5600688147
1751,KR_5600704105
1752,KR_5600232617
1753,KR_5600088831
1754,KR_5599789662
1755,KR_5599833996
1756,KR_5599015041
1757,KR_5598490520
1758,KR_5598452223
1759,KR_5598332166
1760,KR_5598240467
1761,KR_5598104974
1762,KR_5597939676
1763,KR_5597846995
1764,KR_5597788081
1765,KR_5596599523
1766,KR_5596544175
1767,KR_5596298615
1768,KR_5596332754
1769,KR_5596153996
1770,KR_5596097875
1771,KR_5591399601
1772,KR_5591218739
1773,KR_5591221241
1774,KR_5590335723
1775,KR_5588124282
1776,KR_5588120369
1777,KR_5584842530
1778,KR_5583014812
1779,KR_5583031547
1780,KR_5582964810
1781,KR_5582902590
1782,KR_5577746713
1783,KR_5577743745
1784,KR_5577535358
1785,KR_5576345862
1786,KR_5576249917
1787,KR_5576184714
1788,KR_5575079362
1789,KR_5574669288
1790,KR_5574573897
1791,KR_5574486849
1792,KR_5574521670
1793,KR_5574147454
1794,KR_5574134331
1795,KR_5574035271
1796,KR_5569093473
1797,KR_5568984238
1798,KR_5568902898
1799,KR_5562310970
1800,KR_5601197283
1801,KR_5601172348
1802,KR_5601019771
1803,KR_5601027012
1804,KR_5600624164
1805,KR_5600568833
1806,KR_5600572925
1807,KR_5600399880
1808,KR_5600451668
1809,KR_5596407747
1810,KR_5596335231
1811,KR_5596261443
1812,KR_5596114321
1813,KR_5596097875
1814,KR_5596074524
1815,KR_5568591828
1816,KR_5568508125
1817,KR_5568473234
1818,KR_5568248451
1819,KR_5568250097
1820,KR_5568056289
1821,KR_5567991032
1822,KR_5567645442
1823,KR_5567595113
1824,KR_5567583222
1825,KR_5567610212
1826,KR_5567525441
1827,KR_5567492374
1828,KR_5567359157
1829,KR_5566644835
1830,KR_5566526667
1831,KR_5566551131
1832,KR_5566446513
1833,KR_5566309290
1834,KR_5566284580
1835,KR_5566188926
1836,KR_5562496862
1837,KR_5562436216
1838,KR_5562346689
1839,KR_5562350333
1840,KR_5562214313
1841,KR_5562129152
1842,KR_5558904118
1843,KR_5558661800
1844,KR_5558592662
1845,KR_5558514389
1846,KR_5558460480
1847,KR_5558403387
1848,KR_5558171986
1849,KR_5557889396
1850,KR_5599992307
1851,KR_5599837179
1852,KR_5599708724
1853,KR_5590183158
1854,KR_5590083172
1855,KR_5589959164
1856,KR_5589972152
1857,KR_5589858558
1858,KR_5589844416
1859,KR_5589729507
1860,KR_5588360764
1861,KR_5588114827
1862,KR_5587948908
1863,KR_5587894428
1864,KR_5587561410
1865,KR_5586388989
1866,KR_5586415038
1867,KR_5586299647
1868,KR_5586373406
1869,KR_5586300180
1870,KR_5582926401
1871,KR_5582904293
1872,KR_5582898886
1873,KR_5582846581
1874,KR_5582255268
1875,KR_5582290886
1876,KR_5580843329
1877,KR_5580808066
1878,KR_5580763548
1879,KR_5580636588
1880,KR_5580632671
1881,KR_5578438603
1882,KR_5574052532
1883,KR_5573958956
1884,KR_5571583683
1885,KR_5569093473
1886,KR_5568839678
1887,KR_5568737555
1888,KR_5568703332
1889,KR_5568547424
1890,KR_5568582469
1891,KR_5568427506
1892,KR_5568482195
1893,KR_5568207103
1894,KR_5568320100
1895,KR_5567997113
1896,KR_5567636157
1897,KR_5567563536
1898,KR_5563873562
1899,KR_5559959997
1900,KR_5600552447
1901,KR_5600417758
1902,KR_5600276263
1903,KR_5600194682
1904,KR_5600118064
1905,KR_5599474643
1906,KR_5599451347
1907,KR_5599319749
1908,KR_5599297498
1909,KR_5598803384
1910,KR_5598782004
1911,KR_5598615972
1912,KR_5598547624
1913,KR_5598477455
1914,KR_5598434457
1915,KR_5597681384
1916,KR_5596938399
1917,KR_5596814766
1918,KR_5596773139
1919,KR_5596623138
1920,KR_5596109347
1921,KR_5596066109
1922,KR_5596013466
1923,KR_5596004673
1924,KR_5595944528
1925,KR_5589944932
1926,KR_5589932226
1927,KR_5589817473
1928,KR_5589724949
1929,KR_5589509788
1930,KR_5589466968
1931,KR_5587797304
1932,KR_5587853385
1933,KR_5587780400
1934,KR_5587439200
1935,KR_5587397422
1936,KR_5587373870
1937,KR_5587359089
1938,KR_5587344423
1939,KR_5587154678
1940,KR_5587048499
1941,KR_5586161757
1942,KR_5584756340
1943,KR_5584693370
1944,KR_5584128446
1945,KR_5584095563
1946,KR_5584130770
1947,KR_5583857912
1948,KR_5583033543
1949,KR_5582979126
1950,KR_5601275832
1951,KR_5601164923
1952,KR_5600688147
1953,KR_5600297365
1954,KR_5600311276
1955,KR_5599833996
1956,KR_5599668212
1957,KR_5599479926
1958,KR_5599434959
1959,KR_5599451347
1960,KR_5598827045
1961,KR_5597859996
1962,KR_5597914490
1963,KR_5597372599
1964,KR_5597268400
1965,KR_5597216035
1966,KR_5597129953
1967,KR_5597144443
1968,KR_5597035796
1969,KR_5596907820
1970,KR_5596902251
1971,KR_5596311983
1972,KR_5596138679
1973,KR_5594527589
1974,KR_5594550448
1975,KR_5594077849
1976,KR_5593341447
1977,KR_5593217328
1978,KR_5593180241
1979,KR_5593134328
1980,KR_5592492503
1981,KR_5592307955
1982,KR_5592293125
1983,KR_5591693552
1984,KR_5591453623
1985,KR_5591399601
1986,KR_5591386021
1987,KR_5591104371
1988,KR_5590899455
1989,KR_5590892477
1990,KR_5590645492
1991,KR_5590548697
1992,KR_5590453784
1993,KR_5590417601
1994,KR_5590338856
1995,KR_5590291900
1996,KR_5589972152
1997,KR_5589869634
1998,KR_5589844416
1999,KR_5589126745
2000,KR_5598456537
2001,KR_5598338298
2002,KR_5597777026
2003,KR_5594527589
2004,KR_5594295388
2005,KR_5590227974
2006,KR_5590053982
2007,KR_5589932226
2008,KR_5589729507
2009,KR_5589763248
2010,KR_5588547943
2011,KR_5587994759
2012,KR_5587853385
2013,KR_5587780087
2014,KR_5587293594
2015,KR_5586219318
2016,KR_5586196862
2017,KR_5586086408
2018,KR_5585636316
2019,KR_5585580040
2020,KR_5585480176
2021,KR_5584053858
2022,KR_5578338928
2023,KR_5575757454
2024,KR_5575694642
2025,KR_5575607635
2026,KR_5575593082
2027,KR_5570985451
2028,KR_5570775538
2029,KR_5570465381
2030,KR_5570500024
2031,KR_5569336756
2032,KR_5568522824
2033,KR_5568328772
2034,KR_5568060855
2035,KR_5567907978
2036,KR_5564966502
2037,KR_5564739669
2038,KR_5564691139
2039,KR_5564664811
2040,KR_5564600672
2041,KR_5564492531
2042,KR_5563954449
2043,KR_5563864850
2044,KR_5563800140
2045,KR_5563723325
2046,KR_5563589361
2047,KR_5563613099
2048,KR_5562172353
2049,KR_5561950460
2050,KR_5595667569
2051,KR_5567494392
2052,KR_5567151862
2053,KR_5558774998
2054,KR_5558656221
2055,KR_5557089543
2056,KR_5557105380
2057,KR_5553462348
2058,KR_5553408500
2059,KR_5544273613
2060,KR_5544281380
2061,KR_5544168047
2062,KR_5538559760
2063,KR_5538573285
2064,KR_5538365024
2065,KR_5537549951
2066,KR_5537504652
2067,KR_5537380550
2068,KR_5537334117
2069,KR_5537176196
2070,KR_5537162302
2071,KR_5537084280
2072,KR_5536865099
2073,KR_5536883826
2074,KR_5536892373
2075,KR_5536880691
2076,KR_5536795702
2077,KR_5536792549
2078,KR_5536730104
2079,KR_5536466245
2080,KR_5536359161
2081,KR_5536352535
2082,KR_5536257110
2083,KR_5536192358
2084,KR_5536124480
2085,KR_5536031747
2086,KR_5535846788
2087,KR_5535288081
2088,KR_5535314786
2089,KR_5535168701
2090,KR_5534894464
2091,KR_5534858921
2092,KR_5534802737
2093,KR_5534714466
2094,KR_5534589188
2095,KR_5532628668
2096,KR_5532602240
2097,KR_5532484932
2098,KR_5532480818
2099,KR_5524821777
2100,KR_5600811422
2101,KR_5600776403
2102,KR_5600687378
2103,KR_5600723242
2104,KR_5600597605
2105,KR_5600643289
2106,KR_5600568833
2107,KR_5600479660
2108,KR_5600433411
2109,KR_5600327583
2110,KR_5599180731
2111,KR_5599150978
2112,KR_5599009479
2113,KR_5599035522
2114,KR_5599031651
2115,KR_5598967144
2116,KR_5598890072
2117,KR_5598788913
2118,KR_5598740595
2119,KR_5598128947
2120,KR_5598134212
2121,KR_5597919181
2122,KR_5597924194
2123,KR_5597401348
2124,KR_5597387045
2125,KR_5597363312
2126,KR_5597269123
2127,KR_5597234950
2128,KR_5597167009
2129,KR_5597017454
2130,KR_5597033119
2131,KR_5596906047
2132,KR_5596879803
2133,KR_5596815684
2134,KR_5596820756
2135,KR_5595792416
2136,KR_5595790094
2137,KR_5595678862
2138,KR_5595618910
2139,KR_5595684261
2140,KR_5595662330
2141,KR_5595548486
2142,KR_5595582766
2143,KR_5595480483
2144,KR_5595371977
2145,KR_5594802218
2146,KR_5594463825
2147,KR_5594406481
2148,KR_5593604891
2149,KR_5593541107
2150,KR_5600776575
2151,KR_5600756493
2152,KR_5600763613
2153,KR_5600691860
2154,KR_5600617373
2155,KR_5600582779
2156,KR_5600546955
2157,KR_5600520528
2158,KR_5600472362
2159,KR_5600336379
2160,KR_5599151721
2161,KR_5599110207
2162,KR_5599076989
2163,KR_5599074469
2164,KR_5599031651
2165,KR_5598932211
2166,KR_5598827045
2167,KR_5598756970
2168,KR_5598589633
2169,KR_5597403209
2170,KR_5597430380
2171,KR_5597338808
2172,KR_5597346484
2173,KR_5597381033
2174,KR_5597261070
2175,KR_5597165049
2176,KR_5597017103
2177,KR_5596963898
2178,KR_5596837347
2179,KR_5595772011
2180,KR_5595628560
2181,KR_5595682324
2182,KR_5595558738
2183,KR_5595514955
2184,KR_5595550366
2185,KR_5595426278
2186,KR_5595410845
2187,KR_5595393221
2188,KR_5595237952
2189,KR_5595155243
2190,KR_5593569175
2191,KR_5593615272
2192,KR_5593581236
2193,KR_5593396449
2194,KR_5593372707
2195,KR_5593015962
2196,KR_5592929999
2197,KR_5592913116
2198,KR_5592766015
2199,KR_5592689062
2200,KR_5600515759
2201,KR_5584071088
2202,KR_5558711085
2203,KR_5558534262
2204,KR_5556656854
2205,KR_5554825248
2206,KR_5554716402
2207,KR_5551374348
2208,KR_5550377969
2209,KR_5548976856
2210,KR_5548891686
2211,KR_5548846677
2212,KR_5548860996
2213,KR_5547156231
2214,KR_5547123983
2215,KR_5544658736
2216,KR_5544671458
2217,KR_5544606091
2218,KR_5544499047
2219,KR_5544243178
2220,KR_5544159083
2221,KR_5544135960
2222,KR_5541863860
2223,KR_5540563658
2224,KR_5535695818
2225,KR_5535751494
2226,KR_5534967342
2227,KR_5534945866
2228,KR_5533877420
2229,KR_5533853885
2230,KR_5533348563
2231,KR_5533383302
2232,KR_5533289249
2233,KR_5528445527
2234,KR_5528386940
2235,KR_5526916066
2236,KR_5526839542
2237,KR_5523062556
2238,KR_5522937622
2239,KR_5522872507
2240,KR_5521774885
2241,KR_5521683244
2242,KR_5521669637
2243,KR_5521615063
2244,KR_5521621268
2245,KR_5521216446
2246,KR_5517773345
2247,KR_5517689117
2248,KR_5516875172
2249,KR_5516589645
2250,KR_5598891810
2251,KR_5598814650
2252,KR_5598623955
2253,KR_5598497294
2254,KR_5598490520
2255,KR_5598258122
2256,KR_5598128947
2257,KR_5598076508
2258,KR_5595780040
2259,KR_5595667569
2260,KR_5594527589
2261,KR_5594561590
2262,KR_5594474722
2263,KR_5594337502
2264,KR_5594315796
2265,KR_5593634023
2266,KR_5593347757
2267,KR_5593341447
2268,KR_5593217328
2269,KR_5593134328
2270,KR_5593016560
2271,KR_5592036850
2272,KR_5591266826
2273,KR_5591293618
2274,KR_5591291739
2275,KR_5590453784
2276,KR_5590434235
2277,KR_5590335723
2278,KR_5590246878
2279,KR_5590183158
2280,KR_5590065631
2281,KR_5588653052
2282,KR_5588610500
2283,KR_5588484941
2284,KR_5588418626
2285,KR_5588365836
2286,KR_5588360764
2287,KR_5588124833
2288,KR_5584926793
2289,KR_5584981148
2290,KR_5584797389
2291,KR_5584842530
2292,KR_5584764277
2293,KR_5583103985
2294,KR_5583150124
2295,KR_5583045755
2296,KR_5582256606
2297,KR_5582322564
2298,KR_5582149133
2299,KR_5581489042
2300,KR_5583128423
2301,KR_5567587054
2302,KR_5567575774
2303,KR_5567581979
2304,KR_5567390480
2305,KR_5567179051
2306,KR_5567128275
2307,KR_5567056565
2308,KR_5566864343
2309,KR_5566646859
2310,KR_5564359166
2311,KR_5564343102
2312,KR_5564126371
2313,KR_5564072290
2314,KR_5563800140
2315,KR_5563733468
2316,KR_5560979508
2317,KR_5560927449
2318,KR_5560972621
2319,KR_5560859522
2320,KR_5560883880
2321,KR_5560719181
2322,KR_5560761254
2323,KR_5554896499
2324,KR_5554817998
2325,KR_5554790152
2326,KR_5549476832
2327,KR_5549423018
2328,KR_5549317511
2329,KR_5549322827
2330,KR_5549197824
2331,KR_5544880707
2332,KR_5544814697
2333,KR_5544299719
2334,KR_5544273613
2335,KR_5544311589
2336,KR_5544159083
2337,KR_5544137461
2338,KR_5543407495
2339,KR_5543281563
2340,KR_5543157296
2341,KR_5543180484
2342,KR_5542578262
2343,KR_5541323440
2344,KR_5541178980
2345,KR_5538629233
2346,KR_5538626336
2347,KR_5538603492
2348,KR_5536388557
2349,KR_5536273038
2350,KR_5598953260
2351,KR_5598848548
2352,KR_5598803384
2353,KR_5598773179
2354,KR_5598615972
2355,KR_5598517125
2356,KR_5598477455
2357,KR_5595651904
2358,KR_5569232860
2359,KR_5569079644
2360,KR_5569094549
2361,KR_5569008255
2362,KR_5568859774
2363,KR_5565182235
2364,KR_5565147596
2365,KR_5565121562
2366,KR_5565033156
2367,KR_5562919865
2368,KR_5562846539
2369,KR_5562699098
2370,KR_5562692575
2371,KR_5560898340
2372,KR_5560832592
2373,KR_5560712818
2374,KR_5558872112
2375,KR_5558774998
2376,KR_5558677618
2377,KR_5558599993
2378,KR_5558592662
2379,KR_5558484737
2380,KR_5558348915
2381,KR_5547173168
2382,KR_5547078808
2383,KR_5547064788
2384,KR_5546959946
2385,KR_5546953772
2386,KR_5544878709
2387,KR_5543596832
2388,KR_5534784771
2389,KR_5528748641
2390,KR_5528704702
2391,KR_5528606624
2392,KR_5528541259
2393,KR_5528514214
2394,KR_5528369572
2395,KR_5526730633
2396,KR_5526632122
2397,KR_5526310923
2398,KR_5526087849
2399,KR_5525998652
2400,KR_5600804406
2401,KR_5600779467
2402,KR_5600688147
2403,KR_5593981783
2404,KR_5593738599
2405,KR_5589346073
2406,KR_5589332252
2407,KR_5589340244
2408,KR_5585928091
2409,KR_5585944163
2410,KR_5567668157
2411,KR_5556975249
2412,KR_5556907354
2413,KR_5556717355
2414,KR_5556465796
2415,KR_5556266746
2416,KR_5556291918
2417,KR_5548393880
2418,KR_5548148574
2419,KR_5547979608
2420,KR_5547981342
2421,KR_5547817078
2422,KR_5547860750
2423,KR_5547726237
2424,KR_5542130998
2425,KR_5542096838
2426,KR_5541689054
